SYMBOL,STOCK_STATUS,NEWS_STATUS,BUY_PRICE,SELL_PRICE
RECLTD,STRONG_STOCK,NO_NEWS,156.8,159.3
REDINGTON,STRONG_STOCK,NO_NEWS,106.58,108.12
REIAGROLTD,STRONG_STOCK,NO_NEWS,0.42,0.48
RELNV20,STRONG_STOCK,NO_NEWS,395.09,395.09
RICOAUTO,STRONG_STOCK,NO_NEWS,55.15,55.75
RKDL,STRONG_STOCK,NO_NEWS,10.5,12.2
ROHLTD,STRONG_STOCK,NO_NEWS,83.25,85.45
RTNINFRA,STRONG_STOCK,NO_NEWS,3.18,3.22
RTNPOWER,STRONG_STOCK,NO_NEWS,7.07,7.13
RUCHIRA,STRONG_STOCK,NEWS,127.13,129.77
RUSHIL,STRONG_STOCK,NO_NEWS,665.57,670.33
SABTN,STRONG_STOCK,NO_NEWS,285.08,288.42
SADBHAV,STRONG_STOCK,NO_NEWS,272.13,276.27
SADBHIN,STRONG_STOCK,NO_NEWS,91.8,93.8
SAKSOFT,STRONG_STOCK,NO_NEWS,278.73,282.97
SALORAINTL,STRONG_STOCK,NO_NEWS,61.52,62.98
SALZERELEC,STRONG_STOCK,NO_NEWS,183.53,185.87
SANCO,STRONG_STOCK,NO_NEWS,129.23,130.87
SANGAMIND,STRONG_STOCK,NO_NEWS,258.28,263.42
SANGHIIND,STRONG_STOCK,NO_NEWS,64.57,65.33
SANGHVIMOV,STRONG_STOCK,NO_NEWS,233.78,240.92
SAREGAMA,STRONG_STOCK,NO_NEWS,209.5,214.4
SCI,STRONG_STOCK,NO_NEWS,62.48,63.02
SEINV,STRONG_STOCK,NO_NEWS,175.98,181.22
SEQUENT,STRONG_STOCK,NEWS,133.37,140.33
SESHAPAPER,STRONG_STOCK,NO_NEWS,740.35,754.35
SETFNIF50,STRONG_STOCK,NO_NEWS,90.33,90.67
SFCL,STRONG_STOCK,NEWS,108.47,112.03
SHANTIGEAR,STRONG_STOCK,NO_NEWS,107.88,110.22
SHARDACROP,STRONG_STOCK,NO_NEWS,460.95,466.25
SHARDAMOTR,STRONG_STOCK,NO_NEWS,1285.02,1311.08
SHARIABEES,STRONG_STOCK,NO_NEWS,196.52,205.48
SHARONBIO,STRONG_STOCK,NO_NEWS,8.55,8.65
SHEMAROO,STRONG_STOCK,NO_NEWS,393,412.6
SHILPI,STRONG_STOCK,NO_NEWS,216.75,219.05
SHREECEM,STRONG_STOCK,NEWS,15983.12,16291.38
SHREEPUSHK,STRONG_STOCK,NO_NEWS,170.85,174.15
SHRIRAMCIT,STRONG_STOCK,NO_NEWS,1896,1917.3
SHRIRAMCIT,STRONG_STOCK,NO_NEWS,1896,1917.3
SHRIRAMEPC,STRONG_STOCK,NO_NEWS,27.68,28.02
SHYAMCENT,STRONG_STOCK,NO_NEWS,7.07,7.33
SHYAMTEL,STRONG_STOCK,NO_NEWS,31.15,32.25
SICAL,STRONG_STOCK,NO_NEWS,252.03,261.57
SIL,STRONG_STOCK,NO_NEWS,126.73,136.67
SILINV,STRONG_STOCK,NO_NEWS,126.73,136.67
SIMPLEX,STRONG_STOCK,NO_NEWS,30.97,33.33
SKFINDIA,STRONG_STOCK,NO_NEWS,1471.02,1479.08
SKIL,STRONG_STOCK,NO_NEWS,23.97,26.03
SKMEGGPROD,STRONG_STOCK,NO_NEWS,81.42,84.08
SMARTLINK,STRONG_STOCK,NO_NEWS,91.47,93.23
SMLISUZU,STRONG_STOCK,NO_NEWS,1200.87,1230.73
SMSPHARMA,STRONG_STOCK,NO_NEWS,88.93,90.07
SONASTEER,STRONG_STOCK,NO_NEWS,81.22,81.58
SONATSOFTW,STRONG_STOCK,NO_NEWS,190.93,195.57
SOUTHBANK,STRONG_STOCK,NO_NEWS,20.32,20.58
SPARC,STRONG_STOCK,NO_NEWS,311.63,317.57
SPECIALITY,STRONG_STOCK,NO_NEWS,73.82,74.38
SPICEMOBI,STRONG_STOCK,NO_NEWS,16.73,16.97
SPMLINFRA,STRONG_STOCK,NO_NEWS,59.88,61.02
SPYL,STRONG_STOCK,NEWS,0.57,0.63
SQSBFSI,STRONG_STOCK,NO_NEWS,591.05,596.95
SREINFRA,STRONG_STOCK,NO_NEWS,93.97,95.13
SREINFRA,STRONG_STOCK,NO_NEWS,93.97,95.13
SSWL,STRONG_STOCK,NO_NEWS,679.07,689.73
STAR,STRONG_STOCK,NEWS,1142.4,1161.6
STERTOOLS,STRONG_STOCK,NO_NEWS,193.02,196.68
SUBEX,STRONG_STOCK,NEWS,10.75,11.05
SUBROS,STRONG_STOCK,NO_NEWS,199.62,200.58
SUDAR,STRONG_STOCK,NO_NEWS,357.8,365.3
SUDARSCHEM,STRONG_STOCK,NO_NEWS,357.8,365.3
SUJANAUNI,STRONG_STOCK,NO_NEWS,1.48,1.52
SUMMITSEC,STRONG_STOCK,NO_NEWS,417.12,422.78
SUNCLAYLTD,STRONG_STOCK,NO_NEWS,3314.93,3380.27
SUNDARAM,STRONG_STOCK,NO_NEWS,2.97,3.03
SUNDARMFIN,STRONG_STOCK,NO_NEWS,1359.67,1391.43
SUNFLAG,STRONG_STOCK,NO_NEWS,36.1,36.9
SUNPHARMA,STRONG_STOCK,NEWS,665.6,675.1
SUNTV,STRONG_STOCK,NO_NEWS,690.75,703.55
SURANASOL,STRONG_STOCK,NO_NEWS,22.62,23.08
SUZLON,STRONG_STOCK,NO_NEWS,17.58,17.92
SWANENERGY,STRONG_STOCK,NEWS,157.73,162.27
SWARAJENG,STRONG_STOCK,NO_NEWS,1365.45,1384.05
SYMPHONY,STRONG_STOCK,NO_NEWS,1271.38,1294.72
TATACOMM,STRONG_STOCK,NEWS,735.47,746.13
TATAMETALI,STRONG_STOCK,NO_NEWS,457.63,464.67
TATAMOTORS,STRONG_STOCK,NEWS,457.57,462.53
TATASTEEL,STRONG_STOCK,NEWS,480.8,487.3
TBZ,STRONG_STOCK,NO_NEWS,67.85,69.45
TCI,STRONG_STOCK,NO_NEWS,204.45,207.15
TCS,STRONG_STOCK,NO_NEWS,2385.42,2437.58
TECHNO,STRONG_STOCK,NO_NEWS,367.12,370.88
TECHNOFAB,STRONG_STOCK,NO_NEWS,185.5,189.5
TEXMOPIPES,STRONG_STOCK,NO_NEWS,20.13,20.47
THANGAMAYL,STRONG_STOCK,NO_NEWS,189.58,195.72
THERMAX,STRONG_STOCK,NO_NEWS,846.7,852.7
TI,STRONG_STOCK,NO_NEWS,13.62,13.98
TIJARIA,STRONG_STOCK,NO_NEWS,7.47,7.73
TNPL,STRONG_STOCK,NO_NEWS,346.47,350.63
TRIVENI,STRONG_STOCK,NO_NEWS,70.05,71.25
TTKHLTCARE,STRONG_STOCK,NO_NEWS,816.57,828.83
TTL,STRONG_STOCK,NO_NEWS,53.47,54.83
TTML,STRONG_STOCK,NO_NEWS,6.32,6.58
TUBEINVEST,STRONG_STOCK,NO_NEWS,604.7,613.1
TVSMOTOR,STRONG_STOCK,NEWS,423.65,430.85
TVTODAY,STRONG_STOCK,NO_NEWS,259.47,263.13
UBHOLDINGS,STRONG_STOCK,NO_NEWS,25.77,26.33
UCALFUEL,STRONG_STOCK,NO_NEWS,176.62,180.78
UCOBANK,STRONG_STOCK,NO_NEWS,36.32,36.98
UGARSUGAR,STRONG_STOCK,NO_NEWS,33.73,34.67
ULTRACEMCO,STRONG_STOCK,NEWS,3764.47,3791.13
UNIENTER,STRONG_STOCK,NO_NEWS,67.93,69.17
UNIPLY,STRONG_STOCK,NEWS,287.38,297.32
UNITECH,STRONG_STOCK,NO_NEWS,5.68,5.82
UNITY,STRONG_STOCK,NO_NEWS,8.4,8.6
UPERGANGES,STRONG_STOCK,NO_NEWS,353.82,359.58
UPL,STRONG_STOCK,NEWS,703,714.8
UTINIFTETF,STRONG_STOCK,NO_NEWS,904.23,909.77
UTTAMSUGAR,STRONG_STOCK,NO_NEWS,91.07,93.63
VAIBHAVGBL,STRONG_STOCK,NO_NEWS,418.32,422.18
VAKRANGEE,STRONG_STOCK,NO_NEWS,312.63,315.17
VALUEIND,STRONG_STOCK,NO_NEWS,12.55,12.65
VASCONEQ,STRONG_STOCK,NO_NEWS,34.38,35.02
VENKEYS,STRONG_STOCK,NO_NEWS,823.75,858.75
VENUSREM,STRONG_STOCK,NEWS,101.73,104.47
VHL,STRONG_STOCK,NO_NEWS,2390.57,2573.23
VIDHIDYE,STRONG_STOCK,NO_NEWS,51.88,52.42
VIJAYABANK,STRONG_STOCK,NEWS,64.53,65.77
VIJSHAN,STRONG_STOCK,NO_NEWS,11.45,11.75
VINDHYATEL,STRONG_STOCK,NO_NEWS,641.4,650.2
VIPIND,STRONG_STOCK,NO_NEWS,144.92,148.78
VISAKAIND,STRONG_STOCK,NO_NEWS,218.77,223.93
VIVIDHA,STRONG_STOCK,NO_NEWS,2.22,2.28
VMART,STRONG_STOCK,NO_NEWS,686.48,711.52
VOLTAS,STRONG_STOCK,NEWS,351.62,357.88
WABAG,STRONG_STOCK,NEWS,541.48,553.52
WEIZFOREX,STRONG_STOCK,NO_NEWS,224.18,229.52
WEIZMANIND,STRONG_STOCK,NO_NEWS,28.53,29.47
WELCORP,STRONG_STOCK,NO_NEWS,82.65,83.95
WELSPUNIND,STRONG_STOCK,NO_NEWS,88.58,91.12
WHIRLPOOL,STRONG_STOCK,NO_NEWS,1036.72,1055.18
WINSOME,STRONG_STOCK,NO_NEWS,1.88,1.92
WIPRO,STRONG_STOCK,NO_NEWS,468.6,480.4
WSTCSTPAPR,STRONG_STOCK,NO_NEWS,174.37,177.33
XLENERGY,STRONG_STOCK,NO_NEWS,2.75,2.75
ZEEL,STRONG_STOCK,NO_NEWS,513,519.3
ZODJRDMKJ,STRONG_STOCK,NO_NEWS,35.1,35.1
ZUARI,STRONG_STOCK,NO_NEWS,326.15,338.75
